customerID,Contract,tenure,tenure_bucket,PaymentMethod,InternetService,MonthlyCharges,service_count,churn,churn_probability,risk_segment,shap_explanation
4868-AADLV,One year,66,49-72,Electronic check,Fiber optic,116.25,8,0,0.19830576,Middle,"Contract=Month-to-month (-risk, SHAP -0.65); MonthlyCharges (+risk, SHAP +0.61); tenure (-risk, SHAP -0.46)"
3733-ZEECP,Month-to-month,22,13-24,Electronic check,DSL,51.1,2,0,0.19822545,Middle,"Contract=Month-to-month (+risk, SHAP +0.47); InternetService=Fiber optic (-risk, SHAP -0.31); TechSupport=No (-risk, SHAP -0.29)"
5651-CPDND,Month-to-month,10,7-12,Mailed check,DSL,46.0,1,0,0.19818763,Middle,"Contract=Month-to-month (+risk, SHAP +0.52); InternetService=Fiber optic (-risk, SHAP -0.36); MonthlyCharges (-risk, SHAP -0.17)"
9327-QSDED,Month-to-month,8,7-12,Mailed check,DSL,43.55,1,0,0.19818456,Middle,"Contract=Month-to-month (+risk, SHAP +0.52); InternetService=Fiber optic (-risk, SHAP -0.37); MonthlyCharges (-risk, SHAP -0.22)"
8901-HJXTF,Month-to-month,12,7-12,Mailed check,DSL,29.2,1,1,0.19806772,Middle,"Contract=Month-to-month (+risk, SHAP +0.52); InternetService=Fiber optic (-risk, SHAP -0.35); MonthlyCharges (-risk, SHAP -0.29)"
8250-ZNGGW,Month-to-month,5,0-6,Credit card (automatic),DSL,59.9,4,0,0.19798027,Middle,"Contract=Month-to-month (+risk, SHAP +0.54); OnlineSecurity=No (-risk, SHAP -0.31); InternetService=Fiber optic (-risk, SHAP -0.31)"
9057-MSWCO,Month-to-month,27,25-48,Credit card (automatic),DSL,30.75,1,1,0.19783208,Middle,"Contract=Month-to-month (+risk, SHAP +0.52); tenure (-risk, SHAP -0.34); InternetService=Fiber optic (-risk, SHAP -0.29)"
9833-TGFHX,One year,42,25-48,Electronic check,Fiber optic,97.1,5,0,0.19773148,Middle,"Contract=Month-to-month (-risk, SHAP -0.77); MonthlyCharges (+risk, SHAP +0.36); OnlineSecurity=No (-risk, SHAP -0.24)"
8961-QDZZJ,One year,57,49-72,Electronic check,Fiber optic,95.0,4,0,0.19768332,Middle,"Contract=Month-to-month (-risk, SHAP -0.73); tenure (-risk, SHAP -0.44); MonthlyCharges (+risk, SHAP +0.19)"
4456-RHSNB,Month-to-month,19,13-24,Bank transfer (automatic),DSL,49.6,2,0,0.19766326,Middle,"Contract=Month-to-month (+risk, SHAP +0.50); InternetService=Fiber optic (-risk, SHAP -0.31); tenure (-risk, SHAP -0.25)"
7872-RDDLZ,Month-to-month,67,49-72,Electronic check,DSL,54.9,3,0,0.19739872,Middle,"tenure (-risk, SHAP -0.64); Contract=Month-to-month (+risk, SHAP +0.47); InternetService=Fiber optic (-risk, SHAP -0.23)"
8455-HIRAQ,Month-to-month,8,7-12,Mailed check,DSL,44.45,1,0,0.19724028,Middle,"Contract=Month-to-month (+risk, SHAP +0.52); InternetService=Fiber optic (-risk, SHAP -0.37); MonthlyCharges (-risk, SHAP -0.23)"
0870-VEMYL,Month-to-month,5,0-6,Credit card (automatic),DSL,53.85,3,1,0.19710644,Middle,"Contract=Month-to-month (+risk, SHAP +0.55); OnlineSecurity=No (-risk, SHAP -0.31); InternetService=Fiber optic (-risk, SHAP -0.31)"
3566-VVORZ,Month-to-month,12,7-12,Bank transfer (automatic),DSL,45.9,1,0,0.19707946,Middle,"Contract=Month-to-month (+risk, SHAP +0.51); InternetService=Fiber optic (-risk, SHAP -0.36); MonthlyCharges (-risk, SHAP -0.17)"
8849-PRIQJ,One year,67,49-72,Electronic check,Fiber optic,109.4,7,0,0.19701181,Middle,"Contract=Month-to-month (-risk, SHAP -0.66); MonthlyCharges (+risk, SHAP +0.63); tenure (-risk, SHAP -0.52)"
2270-CHBFN,Month-to-month,44,25-48,Credit card (automatic),Fiber optic,95.1,6,0,0.19646668,Middle,"Contract=Month-to-month (+risk, SHAP +0.49); tenure (-risk, SHAP -0.45); TechSupport=No (-risk, SHAP -0.25)"
7502-BNYGS,Month-to-month,46,25-48,Credit card (automatic),DSL,69.1,4,0,0.19625455,Middle,"tenure (-risk, SHAP -0.47); Contract=Month-to-month (+risk, SHAP +0.47); InternetService=Fiber optic (-risk, SHAP -0.27)"
0883-EIBTI,Month-to-month,2,0-6,Mailed check,No,19.5,1,1,0.19622768,Middle,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (+risk, SHAP +0.48); OnlineSecurity=No (-risk, SHAP -0.36)"
1051-GEJLJ,Month-to-month,2,0-6,Mailed check,No,19.5,1,0,0.19622768,Middle,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (+risk, SHAP +0.48); OnlineSecurity=No (-risk, SHAP -0.36)"
4524-QCSSM,Month-to-month,26,25-48,Bank transfer (automatic),DSL,44.65,3,0,0.19615027,Middle,"Contract=Month-to-month (+risk, SHAP +0.49); tenure (-risk, SHAP -0.34); InternetService=Fiber optic (-risk, SHAP -0.30)"
5334-JLAXU,Month-to-month,60,49-72,Credit card (automatic),Fiber optic,94.1,5,0,0.19598891,Middle,"tenure (-risk, SHAP -0.81); Contract=Month-to-month (+risk, SHAP +0.49); OnlineSecurity=No (-risk, SHAP -0.27)"
2832-SCUCO,Month-to-month,2,0-6,Electronic check,No,19.9,1,0,0.19593269,Middle,"Contract=Month-to-month (+risk, SHAP +0.57); tenure (+risk, SHAP +0.45); OnlineSecurity=No (-risk, SHAP -0.37)"
9494-BDNNC,One year,66,49-72,Electronic check,Fiber optic,95.3,5,0,0.19543466,Middle,"Contract=Month-to-month (-risk, SHAP -0.73); tenure (-risk, SHAP -0.43); MonthlyCharges (+risk, SHAP +0.21)"
4785-NKHCX,Month-to-month,5,0-6,Bank transfer (automatic),No,20.05,1,0,0.19540417,Middle,"Contract=Month-to-month (+risk, SHAP +0.55); OnlineSecurity=No (-risk, SHAP -0.34); InternetService=Fiber optic (-risk, SHAP -0.32)"
1449-XQEMT,Month-to-month,3,0-6,Mailed check,No,19.8,1,1,0.1953847,Middle,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (+risk, SHAP +0.42); OnlineSecurity=No (-risk, SHAP -0.37)"
9039-ZVJDC,Month-to-month,3,0-6,Mailed check,No,19.1,1,0,0.1953847,Middle,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (+risk, SHAP +0.42); OnlineSecurity=No (-risk, SHAP -0.37)"
7526-IVLYU,Month-to-month,3,0-6,Mailed check,No,19.65,1,0,0.1953847,Middle,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (+risk, SHAP +0.42); OnlineSecurity=No (-risk, SHAP -0.37)"
0872-JCPIB,Month-to-month,17,13-24,Bank transfer (automatic),DSL,65.75,4,0,0.19499475,Middle,"Contract=Month-to-month (+risk, SHAP +0.50); InternetService=Fiber optic (-risk, SHAP -0.32); OnlineSecurity=No (-risk, SHAP -0.25)"
4187-CINZD,One year,46,25-48,Credit card (automatic),Fiber optic,95.25,4,1,0.19499189,Middle,"Contract=Month-to-month (-risk, SHAP -0.71); tenure (-risk, SHAP -0.28); MonthlyCharges (+risk, SHAP +0.22)"
6253-WRFHY,One year,13,13-24,Electronic check,DSL,64.75,3,0,0.19498827,Middle,"Contract=Month-to-month (-risk, SHAP -0.78); OnlineSecurity=No (+risk, SHAP +0.22); MonthlyCharges (-risk, SHAP -0.21)"
5734-EJKXG,One year,61,49-72,Electronic check,Fiber optic,118.6,8,0,0.19494659,Middle,"Contract=Month-to-month (-risk, SHAP -0.64); MonthlyCharges (+risk, SHAP +0.62); tenure (-risk, SHAP -0.55)"
7017-VFULY,Month-to-month,2,0-6,Bank transfer (automatic),No,20.1,1,0,0.1948739,Middle,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (+risk, SHAP +0.49); OnlineSecurity=No (-risk, SHAP -0.36)"
3255-GRXMG,Month-to-month,18,13-24,Credit card (automatic),DSL,45.65,1,0,0.19487326,Middle,"Contract=Month-to-month (+risk, SHAP +0.50); InternetService=Fiber optic (-risk, SHAP -0.31); tenure (-risk, SHAP -0.25)"
2474-LCNUE,Month-to-month,23,13-24,Credit card (automatic),DSL,73.65,5,0,0.19467847,Middle,"Contract=Month-to-month (+risk, SHAP +0.45); tenure (-risk, SHAP -0.36); InternetService=Fiber optic (-risk, SHAP -0.31)"
1976-AZZPJ,Month-to-month,7,7-12,Mailed check,DSL,34.2,2,0,0.19456546,Middle,"Contract=Month-to-month (+risk, SHAP +0.54); InternetService=Fiber optic (-risk, SHAP -0.36); OnlineSecurity=No (-risk, SHAP -0.32)"
0187-WZNAB,Month-to-month,27,25-48,Mailed check,Fiber optic,74.4,2,0,0.19447245,Middle,"Contract=Month-to-month (+risk, SHAP +0.57); tenure (-risk, SHAP -0.34); InternetService=Fiber optic (+risk, SHAP +0.23)"
1848-LBZHY,Month-to-month,7,7-12,Bank transfer (automatic),DSL,50.3,2,0,0.19432393,Middle,"Contract=Month-to-month (+risk, SHAP +0.54); InternetService=Fiber optic (-risk, SHAP -0.37); OnlineSecurity=No (-risk, SHAP -0.31)"
3680-CTHUH,One year,60,49-72,Credit card (automatic),Fiber optic,116.6,8,0,0.19424175,Middle,"MonthlyCharges (+risk, SHAP +0.64); Contract=Month-to-month (-risk, SHAP -0.64); tenure (-risk, SHAP -0.50)"
3030-YZADT,Month-to-month,9,7-12,Mailed check,DSL,44.95,1,1,0.19381538,Middle,"Contract=Month-to-month (+risk, SHAP +0.52); InternetService=Fiber optic (-risk, SHAP -0.36); MonthlyCharges (-risk, SHAP -0.22)"
8217-QYOHV,Month-to-month,5,0-6,Mailed check,DSL,55.75,3,0,0.19372709,Middle,"Contract=Month-to-month (+risk, SHAP +0.55); OnlineSecurity=No (-risk, SHAP -0.32); InternetService=Fiber optic (-risk, SHAP -0.32)"
7446-YPODE,Month-to-month,11,7-12,Bank transfer (automatic),DSL,60.25,4,0,0.19372019,Middle,"Contract=Month-to-month (+risk, SHAP +0.52); InternetService=Fiber optic (-risk, SHAP -0.36); OnlineSecurity=No (-risk, SHAP -0.27)"
7663-ZTEGJ,One year,29,25-48,Credit card (automatic),Fiber optic,100.55,6,0,0.19367422,Middle,"Contract=Month-to-month (-risk, SHAP -0.72); MonthlyCharges (+risk, SHAP +0.47); tenure (-risk, SHAP -0.24)"
4190-MFLUW,Month-to-month,10,7-12,Credit card (automatic),DSL,55.2,3,1,0.19353296,Middle,"Contract=Month-to-month (+risk, SHAP +0.50); InternetService=Fiber optic (-risk, SHAP -0.36); TechSupport=No (-risk, SHAP -0.17)"
2931-XIQBR,One year,50,49-72,Mailed check,Fiber optic,103.05,5,0,0.19336455,Middle,"Contract=Month-to-month (-risk, SHAP -0.63); MonthlyCharges (+risk, SHAP +0.56); tenure (-risk, SHAP -0.40)"
6366-XIVKZ,Month-to-month,13,13-24,Mailed check,DSL,63.15,4,0,0.193105,Middle,"Contract=Month-to-month (+risk, SHAP +0.51); InternetService=Fiber optic (-risk, SHAP -0.37); OnlineSecurity=No (-risk, SHAP -0.28)"
5843-TTHGI,Month-to-month,18,13-24,Mailed check,DSL,50.0,2,0,0.19307332,Middle,"Contract=Month-to-month (+risk, SHAP +0.49); InternetService=Fiber optic (-risk, SHAP -0.31); tenure (-risk, SHAP -0.26)"
6713-OKOMC,Month-to-month,10,7-12,Mailed check,DSL,29.75,1,0,0.1928937,Middle,"Contract=Month-to-month (+risk, SHAP +0.54); InternetService=Fiber optic (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.29)"
8033-ATFAS,Month-to-month,39,25-48,Mailed check,DSL,59.85,3,0,0.19280699,Middle,"Contract=Month-to-month (+risk, SHAP +0.49); tenure (-risk, SHAP -0.43); InternetService=Fiber optic (-risk, SHAP -0.30)"
0365-TRTPY,Month-to-month,37,25-48,Bank transfer (automatic),Fiber optic,91.2,5,0,0.19254762,Middle,"Contract=Month-to-month (+risk, SHAP +0.55); tenure (-risk, SHAP -0.38); OnlineSecurity=No (-risk, SHAP -0.27)"
6473-ULUHT,Month-to-month,16,13-24,Electronic check,DSL,84.9,7,0,0.1925131,Middle,"Contract=Month-to-month (+risk, SHAP +0.48); InternetService=Fiber optic (-risk, SHAP -0.33); OnlineSecurity=No (-risk, SHAP -0.31)"
4987-GQWPO,Month-to-month,17,13-24,Credit card (automatic),DSL,25.1,0,0,0.19249104,Middle,"Contract=Month-to-month (+risk, SHAP +0.51); InternetService=Fiber optic (-risk, SHAP -0.31); MonthlyCharges (-risk, SHAP -0.29)"
7410-KTVFV,Month-to-month,18,13-24,Mailed check,DSL,49.55,2,1,0.19236565,Middle,"Contract=Month-to-month (+risk, SHAP +0.49); InternetService=Fiber optic (-risk, SHAP -0.31); tenure (-risk, SHAP -0.26)"
2172-EJXVF,One year,71,49-72,Electronic check,Fiber optic,105.9,6,0,0.19236372,Middle,"tenure (-risk, SHAP -0.92); Contract=Month-to-month (-risk, SHAP -0.77); MonthlyCharges (+risk, SHAP +0.42)"
8006-PYCSW,Month-to-month,2,0-6,Mailed check,No,20.1,1,0,0.1922991,Middle,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (+risk, SHAP +0.48); OnlineSecurity=No (-risk, SHAP -0.36)"
1796-JANOW,Month-to-month,2,0-6,Mailed check,No,19.95,1,0,0.1922991,Middle,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (+risk, SHAP +0.48); OnlineSecurity=No (-risk, SHAP -0.36)"
9828-QHFBK,Month-to-month,24,13-24,Electronic check,DSL,51.15,2,0,0.19223762,Middle,"Contract=Month-to-month (+risk, SHAP +0.50); InternetService=Fiber optic (-risk, SHAP -0.32); OnlineSecurity=No (-risk, SHAP -0.28)"
1174-FGIFN,One year,28,25-48,Electronic check,Fiber optic,90.45,4,0,0.19222625,Middle,"Contract=Month-to-month (-risk, SHAP -0.84); tenure (-risk, SHAP -0.24); TechSupport=No (-risk, SHAP -0.24)"
3126-WQMGH,Month-to-month,49,49-72,Credit card (automatic),DSL,52.15,2,0,0.19201112,Middle,"tenure (-risk, SHAP -0.53); Contract=Month-to-month (+risk, SHAP +0.49); InternetService=Fiber optic (-risk, SHAP -0.29)"
7054-ENNGU,Month-to-month,9,7-12,Mailed check,DSL,50.85,2,0,0.1919865,Middle,"Contract=Month-to-month (+risk, SHAP +0.52); InternetService=Fiber optic (-risk, SHAP -0.36); PaperlessBilling=No (-risk, SHAP -0.17)"
0463-WZZKO,Month-to-month,3,0-6,Credit card (automatic),No,20.75,1,0,0.19171517,Middle,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (+risk, SHAP +0.43); OnlineSecurity=No (-risk, SHAP -0.37)"
7130-CTCUS,Month-to-month,16,13-24,Bank transfer (automatic),DSL,54.55,3,0,0.19151828,Middle,"Contract=Month-to-month (+risk, SHAP +0.52); InternetService=Fiber optic (-risk, SHAP -0.33); OnlineSecurity=No (-risk, SHAP -0.27)"
1104-FEJAM,Month-to-month,28,25-48,Electronic check,DSL,64.4,4,0,0.1914728,Middle,"Contract=Month-to-month (+risk, SHAP +0.48); tenure (-risk, SHAP -0.40); InternetService=Fiber optic (-risk, SHAP -0.30)"
2056-EVGZL,One year,68,49-72,Credit card (automatic),Fiber optic,105.75,6,0,0.19139783,Middle,"Contract=Month-to-month (-risk, SHAP -0.63); MonthlyCharges (+risk, SHAP +0.56); tenure (-risk, SHAP -0.39)"
2305-MRGLV,Month-to-month,28,25-48,Bank transfer (automatic),Fiber optic,76.55,2,0,0.19136453,Middle,"Contract=Month-to-month (+risk, SHAP +0.54); tenure (-risk, SHAP -0.43); InternetService=Fiber optic (+risk, SHAP +0.23)"
6583-SZVGP,Two year,48,25-48,Bank transfer (automatic),Fiber optic,108.1,6,0,0.19117637,Middle,"Contract=Month-to-month (-risk, SHAP -0.85); MonthlyCharges (+risk, SHAP +0.64); tenure (-risk, SHAP -0.32)"
0268-QKIWO,Month-to-month,3,0-6,Electronic check,No,19.75,1,1,0.19105591,Middle,"Contract=Month-to-month (+risk, SHAP +0.56); tenure (+risk, SHAP +0.39); OnlineSecurity=No (-risk, SHAP -0.37)"
4693-VWVBO,Month-to-month,3,0-6,Electronic check,No,19.55,1,0,0.19105591,Middle,"Contract=Month-to-month (+risk, SHAP +0.56); tenure (+risk, SHAP +0.39); OnlineSecurity=No (-risk, SHAP -0.37)"
3164-AALRN,One year,5,0-6,Mailed check,DSL,70.0,4,1,0.19101997,Middle,"Contract=Month-to-month (-risk, SHAP -0.86); tenure (+risk, SHAP +0.27); OnlineSecurity=No (+risk, SHAP +0.22)"
2828-SLQPF,Month-to-month,19,13-24,Bank transfer (automatic),DSL,45.0,1,0,0.1909862,Middle,"Contract=Month-to-month (+risk, SHAP +0.50); InternetService=Fiber optic (-risk, SHAP -0.31); tenure (-risk, SHAP -0.26)"
1229-RCALF,One year,64,49-72,Electronic check,Fiber optic,115.0,8,0,0.19080842,Middle,"Contract=Month-to-month (-risk, SHAP -0.64); MonthlyCharges (+risk, SHAP +0.62); tenure (-risk, SHAP -0.56)"
4390-KYULV,Month-to-month,3,0-6,Credit card (automatic),No,20.55,1,1,0.19080646,Middle,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (+risk, SHAP +0.43); OnlineSecurity=No (-risk, SHAP -0.37)"
0431-APWVY,One year,28,25-48,Bank transfer (automatic),Fiber optic,90.1,3,1,0.1907638,Middle,"Contract=Month-to-month (-risk, SHAP -0.85); tenure (-risk, SHAP -0.24); OnlineSecurity=No (+risk, SHAP +0.18)"
8644-XYTSV,Month-to-month,42,25-48,Bank transfer (automatic),DSL,40.15,2,0,0.19065663,Middle,"Contract=Month-to-month (+risk, SHAP +0.51); tenure (-risk, SHAP -0.40); InternetService=Fiber optic (-risk, SHAP -0.29)"
3756-VNWDH,One year,65,49-72,Electronic check,Fiber optic,100.75,5,0,0.19059463,Middle,"Contract=Month-to-month (-risk, SHAP -0.78); tenure (-risk, SHAP -0.60); MonthlyCharges (+risk, SHAP +0.41)"
4628-WQCQQ,One year,35,25-48,Electronic check,Fiber optic,85.15,3,1,0.1904607,Middle,"Contract=Month-to-month (-risk, SHAP -0.93); tenure (-risk, SHAP -0.26); PaymentMethod=Electronic check (+risk, SHAP +0.25)"
4672-FOTSD,Month-to-month,12,7-12,Electronic check,DSL,67.25,5,0,0.19036753,Middle,"Contract=Month-to-month (+risk, SHAP +0.49); InternetService=Fiber optic (-risk, SHAP -0.37); OnlineSecurity=No (-risk, SHAP -0.32)"
0447-BEMNG,Month-to-month,48,25-48,Bank transfer (automatic),DSL,45.3,3,1,0.19031045,Middle,"Contract=Month-to-month (+risk, SHAP +0.50); tenure (-risk, SHAP -0.46); InternetService=Fiber optic (-risk, SHAP -0.27)"
9839-ETQOE,Month-to-month,43,25-48,Electronic check,DSL,40.45,3,0,0.19024166,Middle,"Contract=Month-to-month (+risk, SHAP +0.50); tenure (-risk, SHAP -0.40); OnlineSecurity=No (-risk, SHAP -0.30)"
3097-PYWXL,Month-to-month,4,0-6,Electronic check,No,19.95,1,0,0.19019535,Middle,"Contract=Month-to-month (+risk, SHAP +0.55); OnlineSecurity=No (-risk, SHAP -0.38); TechSupport=No (-risk, SHAP -0.34)"
6383-ZTSIW,One year,39,25-48,Mailed check,Fiber optic,99.1,5,0,0.1901607,Middle,"Contract=Month-to-month (-risk, SHAP -0.73); MonthlyCharges (+risk, SHAP +0.42); OnlineSecurity=No (-risk, SHAP -0.20)"
1685-VAYJF,Month-to-month,11,7-12,Credit card (automatic),DSL,45.2,1,0,0.19007443,Middle,"Contract=Month-to-month (+risk, SHAP +0.51); InternetService=Fiber optic (-risk, SHAP -0.36); MonthlyCharges (-risk, SHAP -0.18)"
6954-OOYZZ,Month-to-month,18,13-24,Bank transfer (automatic),DSL,44.35,1,0,0.19003512,Middle,"Contract=Month-to-month (+risk, SHAP +0.50); InternetService=Fiber optic (-risk, SHAP -0.31); tenure (-risk, SHAP -0.25)"
2839-RFSQE,Month-to-month,2,0-6,Mailed check,No,20.65,1,1,0.18981358,Middle,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (+risk, SHAP +0.48); OnlineSecurity=No (-risk, SHAP -0.36)"
3209-ZPKFI,Month-to-month,47,25-48,Electronic check,DSL,54.25,3,0,0.18977411,Middle,"Contract=Month-to-month (+risk, SHAP +0.48); tenure (-risk, SHAP -0.46); InternetService=Fiber optic (-risk, SHAP -0.29)"
3723-BFBGR,Month-to-month,24,13-24,Credit card (automatic),DSL,54.8,3,0,0.1896267,Middle,"Contract=Month-to-month (+risk, SHAP +0.49); tenure (-risk, SHAP -0.34); InternetService=Fiber optic (-risk, SHAP -0.30)"
5562-YJQGT,Month-to-month,2,0-6,Credit card (automatic),No,20.35,1,0,0.18927042,Middle,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (+risk, SHAP +0.49); OnlineSecurity=No (-risk, SHAP -0.36)"
6465-GSRCL,One year,67,49-72,Bank transfer (automatic),Fiber optic,106.6,6,0,0.18925339,Middle,"Contract=Month-to-month (-risk, SHAP -0.66); MonthlyCharges (+risk, SHAP +0.54); tenure (-risk, SHAP -0.53)"
6620-JDYNW,Month-to-month,18,13-24,Mailed check,DSL,60.6,4,0,0.18889071,Middle,"Contract=Month-to-month (+risk, SHAP +0.51); InternetService=Fiber optic (-risk, SHAP -0.31); OnlineSecurity=No (-risk, SHAP -0.27)"
0748-RDGGM,One year,70,49-72,Bank transfer (automatic),Fiber optic,109.5,7,1,0.18875924,Middle,"MonthlyCharges (+risk, SHAP +0.65); Contract=Month-to-month (-risk, SHAP -0.63); tenure (-risk, SHAP -0.45)"
7740-KKCXF,Month-to-month,51,49-72,Credit card (automatic),DSL,30.05,1,0,0.18875867,Middle,"tenure (-risk, SHAP -0.57); Contract=Month-to-month (+risk, SHAP +0.50); InternetService=Fiber optic (-risk, SHAP -0.28)"
8050-WYBND,One year,22,13-24,Credit card (automatic),DSL,49.45,3,0,0.18852642,Middle,"Contract=Month-to-month (-risk, SHAP -0.74); MonthlyCharges (-risk, SHAP -0.20); OnlineSecurity=No (+risk, SHAP +0.19)"
0909-SDHNU,Month-to-month,7,7-12,Mailed check,DSL,29.8,1,0,0.18842809,Middle,"Contract=Month-to-month (+risk, SHAP +0.54); InternetService=Fiber optic (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.32)"
4431-EDMIQ,Month-to-month,7,7-12,Electronic check,DSL,75.7,6,0,0.18829022,Middle,"Contract=Month-to-month (+risk, SHAP +0.49); InternetService=Fiber optic (-risk, SHAP -0.37); OnlineSecurity=No (-risk, SHAP -0.33)"
4676-MQUEA,One year,50,49-72,Bank transfer (automatic),Fiber optic,101.9,6,0,0.18808801,Middle,"Contract=Month-to-month (-risk, SHAP -0.79); MonthlyCharges (+risk, SHAP +0.58); tenure (-risk, SHAP -0.31)"
1485-YDHMM,Month-to-month,52,49-72,Bank transfer (automatic),Fiber optic,93.25,5,0,0.18801154,Middle,"tenure (-risk, SHAP -0.63); Contract=Month-to-month (+risk, SHAP +0.50); TechSupport=No (-risk, SHAP -0.27)"
5174-RNGBH,Month-to-month,9,7-12,Mailed check,DSL,66.25,4,1,0.18789844,Middle,"Contract=Month-to-month (+risk, SHAP +0.49); InternetService=Fiber optic (-risk, SHAP -0.36); TechSupport=No (-risk, SHAP -0.18)"
1545-ACTAS,One year,48,25-48,Bank transfer (automatic),Fiber optic,99.7,5,0,0.1878784,Middle,"Contract=Month-to-month (-risk, SHAP -0.74); MonthlyCharges (+risk, SHAP +0.48); tenure (-risk, SHAP -0.32)"
0440-MOGPM,One year,41,25-48,Electronic check,DSL,80.55,6,0,0.18777263,Middle,"Contract=Month-to-month (-risk, SHAP -0.75); tenure (-risk, SHAP -0.27); OnlineSecurity=No (+risk, SHAP +0.22)"
4455-BFSPD,One year,61,49-72,Bank transfer (automatic),Fiber optic,101.15,5,0,0.1876691,Middle,"Contract=Month-to-month (-risk, SHAP -0.66); tenure (-risk, SHAP -0.60); MonthlyCharges (+risk, SHAP +0.48)"
5951-AOFIH,Month-to-month,33,25-48,Credit card (automatic),DSL,66.4,4,0,0.18729304,Middle,"Contract=Month-to-month (+risk, SHAP +0.49); tenure (-risk, SHAP -0.42); InternetService=Fiber optic (-risk, SHAP -0.30)"
8713-IGZSO,Month-to-month,2,0-6,Mailed check,No,24.85,2,0,0.18728715,Middle,"Contract=Month-to-month (+risk, SHAP +0.59); tenure (+risk, SHAP +0.48); OnlineSecurity=No (-risk, SHAP -0.38)"
3744-ZBHON,Month-to-month,3,0-6,Electronic check,No,20.2,1,0,0.18720675,Middle,"Contract=Month-to-month (+risk, SHAP +0.56); tenure (+risk, SHAP +0.39); OnlineSecurity=No (-risk, SHAP -0.37)"
3528-HFRIQ,Month-to-month,71,49-72,Bank transfer (automatic),DSL,52.3,4,0,0.18706273,Middle,"tenure (-risk, SHAP -0.96); Contract=Month-to-month (+risk, SHAP +0.48); InternetService=Fiber optic (-risk, SHAP -0.22)"
4701-AHWMW,Month-to-month,55,49-72,Bank transfer (automatic),DSL,54.55,4,1,0.18685694,Middle,"tenure (-risk, SHAP -0.60); Contract=Month-to-month (+risk, SHAP +0.46); InternetService=Fiber optic (-risk, SHAP -0.26)"
